date,district,headline,source,url,year
2025-09-24,Tamil,Are Tamil Nadu Police Failing Missing Persons? Families Left Desperate for Help! - The Times of India,The Times of India,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNTG52U1V4Qk5oNFRQUTNZWW5jeXRRU1ZXTnY4Zm1SblBjM241QjBtQlNNc2Vid2M3bGk5bGRoUjVfYzA3MnlKWkEtcXFrR1NXc1ltcXdaVnpxdDlSbkw1WGhmaW9fbU5OMlJpa1hJNGcyRkgwU3hwZlV2WldUVE5aTkhPSU5jSk9Mb0x5T1dRQ0JjZUthQlgxY2U2NHhpTmNWclE3Z2MzX1JXSXUtRW1kVl9yYnJCemI2TmZIZ2ZzbnA5UThDbzJ4cXIwenZYdi1QT2NyQ0poWTU5SzFNX1Jhb3B2UmVYakVS0gHuAUFVX3lxTE5sYzJYX0FMelpwOTRYMDhMSTA4alJKM3FQeG9Lc3hrcE82TXd2UWVsUnFwVDJuYUxsaHZyRTI1RWkydTJLLW5hc2dsRHA0ZHplM1F5VEJmUTlRUVI1WmVFUDlhcHRfZU9Qam9TYTZRZzFHSi0wS0xVbXdFTHl4b0xBekh6SWdoYVFkX25mb05HcVFlWnJfYTdwQmpvQmktLV9pWkpueFpwV282ZS1fZ3d3MU56SUpyVWtpRmxueDBPRW9rVXVFTWlJcldkWHdDbmIxenFldG5SMDRvSUlnRi1NODQ5WVNzelRkRmlPRUE?oc=5,2025
2025-07-10,Ajith,"No FIR, no custody, no supervision: What Ajith Kumar’s death tells about Tamil Nadu’s unevolved policing system? - Maktoob",Maktoob,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPY3lLbEw4SE1ZNnphTTlLNHJPQ3BWcE9TTTVjc0dmeEdiRmVIMTdHOEFKRWRDZ00tell4VlVVNVExSzJqTUd2WEpYdWdvaWwxNkJqWUFaV3lVWGF1Sk85SndGS2JkeVZ4dUVwLWFpR1pnR1Nzek9nX1V2ZkdKYjJDdk9EN09CcTRVWTIxbWFCc0ZPMXRBRGtRNFV3WmZLLTlzbDkzdDEwMzdSNmh3S1diSjlVUWswVEIzVy02cWd0MzRUVEVaUENZM0NmQVVZRGthUmtJY0V3R25COEdWM21PcjhfVkJmZw?oc=5,2025
2025-11-10,Madras,Madras High Court Slams TN Police for Meddling in Civil Disputes - LawBeat,LawBeat,https://news.google.com/rss/articles/CBMipwFBVV95cUxPVWROalR1OVhHcmNRWl9FbVlYSUVPNFhxMjdFMi1fZ3N3LWxmTF9BMmZsei1MaDRSR0tLam5Kb0VmQnhPNHcxdEpVanB4RU8xTllhUmZieWN6V0dmUFRUa3RYa09YX0dVc3Y4VExxTXdOZDh0N3F3eDlYVnJLc1FSNy1vTFBrTlUyZDRpNkYzb2xKSWpjMzNWVmREaHV1QVgtTUhDNTFuUdIBrAFBVV95cUxNanozdXpBR3BNSzNiOTlCUjBvNnJXWV9NenJpV0J3MXMtTHUzWDZmTWNEYnQtSWNqYUFfQktZblFidGc2c1lib2pOZkZST0dKdnhGYko3Mk9kWlo3OVpmSmRnRlpwWTFYay1Od0RSc0VhWi13TlF0SDMtMnkyX0NUTWRHdElDSHI2dl9zM2dYU3dNekl5eDFRUnhtMy1tcGZ5YlN6eGJhOGJTVF9R?oc=5,2025
2025-10-29,Tamil,‘Rs 25-35 lakh for one post’: ED claims ‘scam’ in Tamil Nadu municipal administration department; seeks police FIR - The Indian Express,The Indian Express,https://news.google.com/rss/articles/CBMi7wFBVV95cUxNbE9nNmxrbklLeUl2aVNPTWI1MEFXRGVKa193NmNUdnc3VjZpUEItMGc4VndXMy01RGZ1X29uNHRHVHhPQWxBUnF1YXpsMXJmNk9UTU14STRCWFpCRkdFQkJjbFMxdUVBZDllNWZ4NVRiY0FLb19pb0Z6ZklBM25JUHRuVlhPa25wdlNEYWdZY3g5UElfdi1MNEhBYUJlQTNaa28tSzJOQTZrU3dTeWNtYk1uVFItY3NNSGphX2JyU3VmRXo3d2FBaS1SR3hoVVRrckZ1M2lFOUZLVVN6bUVzTURCeGk5OHZTQU1BMVVWONIB9gFBVV95cUxNY0FjbjlIbGp2WG5PZld3ZU1PMDRMOXpUdmhkdHdMbXA3bmRudFE5VEJYb3QydWhDaE9ENXQ2RGUxN1kxVFZ4SU50UG14Z0thNWxYYlc4SVR5NGZQcVhIQTBqb0p0UE1ZU004WWdUakhiZnZYbnB5VmJEb0hLNmU3enhiNHFfckRoNDI3dFV4TFh0SnNhYlg1S1RlV0RsM3dvWkt4RlZoX2k5MWJmLXBuOENwX3FNQkdHV3YyRzQ5Yk5nWm5IUHU3M29aa2oyZDN4M1FXM0dtcF91SmVrWExTTURlTndNbENYRVJRY0xUYU84cE90VGc?oc=5,2025
2025-02-18,Cybercrimes,Cybercrimes registered in TN up 2.5 times in last two years - The New Indian Express,The New Indian Express,https://news.google.com/rss/articles/CBMivAFBVV95cUxOUHNSZ2Nhb3lKd1ZLbDNOcW1SUlRINFNQWEVjam9lcU9BVVVsdGxtbGFfdWRmcF96RUZpbkNqSW9kR284ajlxZHlqS2RZNkF2eU5henJsOTdrT0VlVDZyb0tsN0ZtbklhdFhPMmRHZ1ZMN1NZUVJVVWg4U2ZZck5VT21yYzhPVEh3YVdZYzVuVXJhWE95Nnppa0VlekVqalliNEdvVlR1ZVoybnlOY0w1ZklEcEVIc1Z4Zm5pUQ?oc=5,2025
2025-08-23,Ponmudy,HC asks TN police to justify closure of cases against ex-minister Ponmudy - The News Minute,The News Minute,https://news.google.com/rss/articles/CBMitAFBVV95cUxQZ0d2T1FYX0NPaXdGYlFmaVVLYW9aaFhHc2RHa3dHN2tvZWMwNi1YSzdnazdBS1R0UkNzMF84b1huZ0w3RTMxWi1MMVNTM0FEbENpYVRpaFBWUTZ3MHRoRXFfdXRRcXZkVnBHYk9uVTlUcXJkd1JwWG41Nm1SWW5EU0xibG5uVlFtZU9KY1Y1TlB0RU5QeFVXaV9XWkpCbUdqMFJTU2kyc0o4T1pVcEtXaG1CQkfSAcIBQVVfeXFMUHdmMjEyc1ExM3hhdmMteGc0X1cyN2lidlhmM0dEbXV3aGRrRVpVQ3RsSFI5dldNYmptcVZJb2M5Q0xTemIzdUx0SmxaT2JBdEZMRzF0Z3BPR0Jld3E3VDlBWEt4bVNXYWdwZDZwTDVPTEk0QjI0Y2JfT0ZGSlhlTV9xOFlEY0hIRTRFVnAzMFBwQlJrSy1sVlp5WFFocTNPdjRfUWtfQUgxNzZrMU9TTEtUd3htb2wtMW1iNlk2a1FGeXc?oc=5,2025
2025-07-01,Madurai,"Sivaganga custodial death: Madurai bench slams TN police, asks 'why no FIR registered?' - The Federal",The Federal,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNNHg4MkJpeTdnOTlUZnZfcl9Cd21VUjhiVnJtdldFZC1ZUGtjMWtrX0g1QUlMbE9Lbm8zcmVXX20yMk9MQ0djclFYbEJLcnVSeFFld1d4UlpCVG94azBuTHFJT1NkWm1YYkp4ckFJNFRudFF1bWRLYnB5TlhpR2piWjBqTEhlcG02R1BIV0pxSUtxZG9YOFN6aVpMVkFMMG90c2c1QWFOaW9BMEZIUllLb1RUZV9qNFlMdzBV?oc=5,2025
2025-07-20,Accessibility:,A New Era of Accessibility: Tamil Nadu Simplifies FIR Filing For Citizens Statewide - The420.in,The420.in,https://news.google.com/rss/articles/CBMilwFBVV95cUxOM2VjMWVsamFmUTlPdUU2eU5XWGRWWEhIdUxzNHpHVTNMRnNBRWxaU0FjdmlfR1k1WHJhRXV6NDVzQUlYM2NyZFJyTTl6elRfZ29yWWw3OThFbFE5YUxrbmR0el9HOUZaelBOMmlOV2laeGxZWWpJVHlnRzdrdzlfWE83SDFFQ0E4UXk5eHBmVGUzNzFNQ0xZ?oc=5,2025
2025-10-31,Madras,"How could ED move court to ask TN police to register case, asks Madras high court - The Times of India",The Times of India,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQMGpwOTA2VFJqaERKX3lJNFNEdGVmTzZDRlRkaXpNUGhHQ1VFdUlrOXBpN0o3VTZEYWhwVjkyZ1NDeTlMVUp2azZVcjdESkdpaTFhdGwzVVI3ZG1Tc3VmaWFUcGprZ3FZVEFGN0ZSSFhJQ3g2TlYxckY3Yk1UWGZfUllXTllQZzFSamlNbzFvZmJXMFZhVExqblhTZlhMOThZVTBla1hKelJ5UUVuYmJhR2R3WUktNFRvLV9rNGZXeVZ4V3RTVG1RLWxPdjVZelNib2pOVmdVQkVIcWRhNjVMSFFkVVAzem9SVzc40gHwAUFVX3lxTE5MNDVMWDhZMHlkRVNPWWM4N2Z6T0tTVXU0UjlUUnJTNnBpYU5pdTdlSnQ2YnJ0UGJud3ZBMjZtN2lmR0Z5TnZyamdUNU5RV3g0dmtYSlJJWDBCME5fRHNIZDM5eDgtbmtfNHUyTTl1UTA3blp0SFJMQTloQWU5RjA0am9pOThYU2FyNXk3WEFnRTZocXlmWlZQMWVYYzQ4d2EzOEtzN1JHYkNGM1lrZ25XUmNFNVZEczdIZmNqVlpna0JYb01WNXlDa1h4czRtQlFwaE9ObHplT04yWG01R1ZFb0p3SVlsZldVR195UFEycA?oc=5,2025
2025-10-22,Madurai,Madurai HC cautions TN police on summons during preliminary inquiry - The New Indian Express,The New Indian Express,https://news.google.com/rss/articles/CBMiygFBVV95cUxONmRjSUNSMS16d0w4XzhsT19DbHhKWnJxVjVvZ2ZpU1pBSkVENF9aM1VnRUdHV0E0WmJZcDgzQ25pcTJlTThwVDV3ZlI2Z3hiQlVES19ucFI4eGQ2ZHhxTkwwV1BOTGM1cnlhejRMLXZCeEV5NVFXS2k1dGpNVWFfZWdzcmFWSnZhMmZvZGlPVG5EQzVtUUJURXBBdDBnclh6XzE1bXVyV3lFRGpYd0NMNDFkWU1sMlJwUHhGcHpVaC1USVp5SWFwUWtn0gHXAUFVX3lxTE5YY2ZPYkpKRHF4T21zVkJwVEpPb1RKNk1LUWstMUVVeW1yeUZldC1KMjVYbjM5cngtZFNweXI3YVNkcFVrelViSHhEV2pNemw5S0VtX3pndExfTVNCWW55SjlXZ0p6LW5ld0J6YVVaSHBad0pEQ2QwYzR0azgtMTVRNjZsZmFqU3VxVXQ5SFQtc0ctaktqeVJndHRsTnQ4TFJseXRZR1J6MXRfWjZYeUowM1ZqckQ1M2d4RHZpZEtCS3VLUGJVNXM1d0ltNWtIcW9Wb2tWRTlz?oc=5,2025
2025-01-30,Chennai,"Anna Uni rape case: SIT seizes journalists’ phones, Chennai Press Club slams move - The News Minute",The News Minute,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcWxPcTRRdjlyX1kydW9aRHhFVTVLM2xhRi13QldDOWxQSWQzRExYY0x0cDZDZVRxWDJ5cFZHVGt4cHFtaTBKZG1veUQ1eUJGOTdubG5QZC1IcDJTdDBkLVhtcUdKUV9JWDVIWHBkZERtRGRCOHluVTVTVmlQRl8wQUZYS2hUUklHb1o3S0sxMjlyemFXOFFGSV9tNHRrSXBLNWJPS2ZzTDJSeTJTR2w1ZkpqVnJwUlhZYl9F0gHIAUFVX3lxTE1HNTVfZUR5dHJfMjlYN0ZHaXY1aTZPZ2RibUhmMEwyUTJJX2dGc0l2UmFkeURseVlENXZ0SU5RVG83Z1N5ZzdUVVo1dnhOSmRrUWRjWGtpTEJGNWNaXzFHbE1Rdlg0ZzRuYkhubUJDTEF6SU10cmExYkhqa0JYNm5DSS1UQUg0dko0dnVsbnZKNmlNaVgyd1Y3R2Iyc3RZUjhwZERPSkRub0RuVW1Pck9pVDcwU1JRX1pzR2xPU09VemFUeV94ai1Q?oc=5,2025
2025-11-21,Madras,"Madras HC Raps Police for Calling SC Atrocity Complaint a Civil Matter, Directs FIR - LawBeat",LawBeat,https://news.google.com/rss/articles/CBMiygFBVV95cUxPYTI2TWpQMzc0a2plOG1RbTVDbFRfRkFUck8tTmoxY1dqVTR4c1AxRTJFVjIwOE9md0ZUUTB0dms5WlgtNVJOSUh1dHVHcFdUMHVKUkZFSldxRktHbjBVMVBKekcweUloV0RROGhpdFJWenRZSm1PcDl5aDZFN3ZmdXFUMnp2cmZzOWZOVlE1SVBqdmVNZnVpZjQ4cWRwbnczZGRwUzZQUTg4WktldzI0bjhlZGt1dy04SktzakNUaDRwTmx5UEFFcmxn0gHPAUFVX3lxTE9BUWIwaGxrd0Q4Y0pLdFM4cngtZGV1ODRZZmVORTBsNXVaTTlQV09FcTJHaGVXcjF1MGN2MXhnQmZwWGdmcDlKbTczc09IajhkMVZvVGNTdG14TjNoOVViQTRCTVdkUVR6Q255MFVlbnl2ZVJUd3FMYUlyUlA2bHF4VzRkWlcyNUwwLWJjZjhmY0xDRGNfY19lWk11dE9IYUZ3c2ZnWlY3MWF2Smctc0NYb3pYSkJtX19iSXB3cUJSUXNxdWVzOVphWXc5S1pWdw?oc=5,2025
2025-07-12,Sivaganga,Sivaganga custodial death: CBI registers FIR against police - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMixwFBVV95cUxQT3Z0U2hUT3lJdDdSenVSSmNzWU1odW9xWHMxZzFGYS1tWjd2Vm9OWXp2M1dmX0xsWU0wU3g5Nlk1Q2M1bFFfd2cyYXFIVVoxWDFvTXAtVVBLU2tqZnYzLS1HMUVranE5ZWhJc3lPVXpnMEw3WnduR1V1YmVXWHVYVS1vVjJwdTRIbEN6ejRQNFFWTUR2SktORTZuZVhCZHQwMV9aOTB2azJMNWFDZl9KRkk5YUJrbWpkWFN5TU5SOTgtYWJha2dN0gHOAUFVX3lxTE9pWnhhdy1fZjRnbzhGUDJZRGJrOWo1TDlLOXJ4TURTZ0lmenNtYVlZczY4aWhzYjBNMGRRU2RidkE4WVUxRGhzWE5GWkI5Q0Q5ZlZiWFNoZWFScmVRMFIwRzJraEotOEFCNjV3RnlxZzZreWt4OV9ZdW1UWTVycGp0RkNjZm5Rb0I1ajlyY3VyOFFiU2Q0OFR1QkRseWcyZFZ3QmZmSFhDVlFCbmZVc1VTQVRvbWVQRWVkWEhGazVKc3U4b1BWd0F3S0oxQzl3?oc=5,2025
2025-12-08,Minister,"ED links TN Minister KN Nehru to tender manipulation scam, seeks FIR - The News Minute",The News Minute,https://news.google.com/rss/articles/CBMirAFBVV95cUxQbXoyMTFYMWZWRzdPTHU2dzAyU1hjS2lDTEh4VTBET3o4UUNwcHhyWEo4ZTlxUHlsNllsZHdGZ0NaS04wN3hWZXE3NFlIVERQREh4QUoxTEJIMnFTNF9PSWIxYUt1cmc4bWtrSFo3Y05hTy1neUlObzk3aTFjamlSSjlIbmNMSzd5bVVUYms1VTBKWmdqNW1IRi1hZFBGUmd2SUtZWW16d0FrVktB0gG6AUFVX3lxTE9VWG15Vm83LXlOd2o0UVdGVlBYRVhtbGFhR1RCLW9ITWl0bWxNUzZPYkhoclRQZGZZVk8zYWEzRDRBMC1GVVNZOEZfLVpKRm1Idk1XcWtULVc2NU53RlZfX2pCTEVtMVhKcW9mSDRCb002T29nU29VOU84cjVZdi1hZ3VVYXhKRHNvN1Y3UUN2OE1FTWtvUjRzVHZfUUNkN0JsV0ZEMXNaVkJfQ2JqTmgtOEZETGpHOHZBZw?oc=5,2025
2025-04-17,Minister,File FIR against T.N. Minister Ponmudy for derogatory remarks or face contempt: Madras High Court to police - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiiAJBVV95cUxOY2RfTVE5ekxZd2loSjRaV0U1c0JSTXBERmxjX3F5enU3eHRjMUlVa1h1MkNSX2I2R3lGVm1uQlNILWdjemhNLUxyRlkzVGNrZy1rdV9QSjNqRDh0NXdLQXRGRlZBSVlKMzFqYTVFc25RbE9abjhOVHczck9WV3gwM21Tc2czQ3lGa2J5LUdkYkRkdmxpRXZtam5UQ1ljc1ZpMm9zY0V2RWJtMlRoNndXQjdqMmJvaXljQUZJc0JsMW1uSEZ1VUlieEZyOUJ5WWgyQTI2b3JfOThYVkxxb2Y3b09CQ1VvZzl6QnpaeWNjeDdXQWJBN2RrYWtyNW5rOGprTXJpUTU1YWjSAY8CQVVfeXFMUGFxMXdLdHVJRFR3a20zblJiY3IxRUxsSUxDOS16VmxjR3A0V0hPRG1uRGxlVXFNQUhvVXpacUYyOVVKaXFoMGNzYnBEbjBDLWd3cVlSdzNuNnhqLW1JQmZ0LTdnVi1IYW1zX21oQ1FBMlNWTGQ0M1ZOUGhwVHNwUms3al9qQUN3elFiYndYT3EwcVhLb3d6cUxlN3ZMdEZYd0ZrbUZaaGJQUVpnaVFTdTYxTG14WnZsM19PWnU0akhITTJoMHpKWHRNME5samdZS1lLb0RRX05famh5S1ZIb2cwZ21ROG5MSG1CY19nYUttZ1VpYmpaM1doS0RId1ZhZ0NyVHJTUmhEblExZkg0VQ?oc=5,2025
2025-05-01,Implement,"Implement CCTNS 2.0 within four months, Madras High Court directs Tamil Nadu Police Department - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi9AFBVV95cUxNRnlVRFN2UFJBQkpOODBYQnB4cG5NU25aX3VrV2swZU0xM1MwS1ZBb3I2Vkkta09mV0l4aTNDYXVKSldOUVdXbXdJckk5SzNlYjNoQ2xWRlh4dzFZRGk4N0dLazdpT195YzBmLXpsOTBWeVZJeHZzOVQ2WlVVSmNvM29vQVdGLVBUbzJUQlJmenpoU3dXYXpUd0Z2MzhUd3E3NXZYNWFPZVd1V3FhMF9pcTUxd3l2N2Q5cmJmb1E4VGg1d2E2bGFydllYSEdTTFdjaHVGOHVGYzh3NXFNSk9CcHFnb1dZUURHbjBLc1VLNnBvVFFX0gH7AUFVX3lxTE93SHZndTRqTEo0OWR1LTRtVDJMajFpQ3VpeWNpdzJNYzJlNWU1bVA1SWZId01Zd3dsYTZ1YzlqVkRVZmtyMmRnelp4Z3R6UEJpS2pFRlBuUDF2eXNZOUlFUVVOSHh6OXZtalBoSkRMOE1CNUh1ZGRCMlh0dWxFbG9IMUkzS1llYk53VmZfWE1EUW4zLTEyMmU3ajZGMWlHMk0wMUE1a1Myd0ZFYXFzVDJrS1NWTWI3bUNtT2ZMaV9VS3JqTmkzRWFIcHpKMUlhY2lKNlBndHVsSzIwYU9BLWRjMm4xRnFuczBHT2pnVk5oOHlCVy12cWpBeE53?oc=5,2025
2025-07-04,Custodial,Custodial Death of Ajith Kumar in Tamil Nadu: A Chilling Echo of George Floyd’s Killing - Frontline Magazine,Frontline Magazine,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNN2VBQ1JsbzhmS2Q3bWtZb29QZHhBTjhnajFmQ29wblZQMGhNV1VDWFdyU09CSWJLTXJyMHV5QTdzS1UyOElvUW5UY1V3LW5vYVlsNE9zdHg4SWhnOHB2OV9LcnhEU1JFUU43NkltYTJwRTl3V3lPa2tOaUc4OVEyNUpFSUZOeWU1VnhaWU04MEdsQ1hpLXdDcm9lWjlURUlsSDBrWTlmTnpkZVlObTA0M2h4dW9QYnpCc1BEMXpJYXJYTzFkWW5MRVlnTGVJdnh30gHXAUFVX3lxTE13WEZ1NE8zR3dSRWFjaFlwM0dpak9yY3p0RGpNZi1TdmdzZWI5OVhUN0sxem9TS3RaMlBJNENTNlR0ZjhRTzU3ZzZWbG1XZVpNTW5SWW03c1RHLW5iNmxscF9xdGZ4VVdBMjhINHRpSjIxVG4tVXNtX0loZWdBODBSSTMyNWpwbnpDekdkTjVVeGo4UXdhbkp2YWFCd0F3b3Y1VG05NGM1cm1FV3lVczVJZ1llbTFtV2Jqc3ZsMGt0V0wxQ3ZOWjJYUnFlVnBMLXZ2dTVtazJR?oc=5,2025
2025-07-20,Chennai,How a cook’s brutal murder led to death penalty of a Chennai toddy shop owner in 1940 - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQd1NiRGw1N3RVZ1U4QW52cTZQMjBFaUNhRTdnYUNqNzIxNWkwbVRXallWWEVTRzdma1RfbDdKTUF0YVEwMnAzSVFvbHBtNVJYekJ6cEFSZk03UVJnbV8xVkxTRWp6UGJ6QlJHTU9tR1RfdUNkSnA1X2FHNnhlN2tmNHFjWWc1UHRZcUdNSU9vbi1iamo2Y0lWSHdFaWd3WWtnUmxzOERPNmlJMVpMOXJHNW9mOFNncEs4Q0JuWTJnVTZDQnZ3YWxpYkszOUNzYlBYenVxR1hGanlTdFo1NHFDYkxn0gHoAUFVX3lxTFA2NlRlNzYzM0RRZVZPdVBUNEt5MDdRV3hNVFFTUXRjMGxKZHdsdFBQOFNsR0ZJckVRSHNoTUMyRnhnT0Y3SHJGZy1OTjNQVHlEcFZndko1cnpHZ3VfY2k2YzJUbWN2TDBBT0pmVzdXdDVjWU1Yb1RoQnJhRWFMWk44UzRZaXJZcU9JQktVOFBrZVVsVTgzMGFhRHQwYUtaNV9TTkxydlBkNmFYcWxpOXRvZWE1dVFKaXNwSGN4QkxiQ3pKeGNzV25PVno0ZmEyM0k3UnFHdml0TUVRZ3pLdmlNS3BSUVpDTk8?oc=5,2025
2025-08-01,Chennai,"""He Dreamt Of Building Us A Home"": Chennai Teen's SUV Murder Sparks Outrage - NDTV",NDTV,https://news.google.com/rss/articles/CBMi5gFBVV95cUxOa21xemFmX0VZby12UUJ3Z2dJQjlRUEJFa1lvalZNc3pZUDVmWjJudXlEN0FLMzJSRGtHQXFmOE9wU3dkeXpHdVUzOGJlSk02a3dWWHRtQXlsQlMxd283RFBEaEdEQkdlSXRkTUFhMFZYSnNUT1hHX3padEJIMkZiejR3YVFZU1J0a2lxY1ZuRU8zMEZBbjRSemh4MGJ1TU5IMWd6YmNfdlBDMzFUal90Rm9UYlNHamhWSTFYSktQa1BmZFZWZHZKOVRLdnYyRjVtUDNLcE83TmFFakdqZTZuSXMzdzFMUdIB7gFBVV95cUxOWl9qeThIM0RuejFFdnJST0xhNGpSdlh2bTROSmM3SFRVZ1FqMHhGZnpLQlgyTUFkVS1xVXd0UXNSRjVaVE05cmY4X0xSem5KaDRlYVpLaGs5UnhqRksyRjBZQTFKOHRTNVZkMDlQUGxPY19wcTB0Nko4Q21UOEdLZ25tZFlnV2hBX3lTY1dfNmFZSThIT1RkWmtieW1qR2gzbkZOMXNVWHVUQUxVa0NvUk5ZdUk5aFlMNDB3bW5yR3FDU3FMTVBUb3BGNHhMeFFUWHlrSUhQSjVMeUhGODZVcmZOMjdUX0k5UG5uYlV3?oc=5,2025
2025-12-01,Chennai,Man arrested for murder of live-in partner in Chennai - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiugFBVV95cUxOYlF1SEs4Nms4b25hem9nd1F5MkNVaDk3bEU3bUg1MXpwSHBSNjZMRkp0OXZKMk5vY05oaVl3ZVR1THRidFBlUndobjFXWHVEblphWjVodVdrZ1NaU3pTY0dGYU5QbGpsdm01aVB2SjN5WXdEc1ZaQ0g0cGw1eWFKdEZKSkFjc1pnNGlGRG1IQzF1X1ZjTWVjSi1QMzJvbGREVnBkcjg5R29WU01WM0ZXc2lzTWxlczdEbUHSAcABQVVfeXFMUHd2b0wySW5Kdm1ibU1yZFBqVGlZenhENGV5MmYtcEhpTzJ1eVlqVDJaODl1aXNEZWtGamNQdnZwMW8xaWFaUGk5a2k1bElYTWNyUUVNTGZMT3JqZXpRbnV4RXI2Q3BTWmYtaVlUQlZGekdHMHhHMThvN0dfeWs0VzBVQm1iVEY5UjYtOHVoVkhwSGhlSlh2Vk0wYXZwRFpLVzI3U09YSVhDX2pqNGJBb3pQcUNxbHIzQVQ5TEMwX0lh?oc=5,2025
2025-11-27,Chennai,"Murder suspect, who was on the run for 21 years, arrested by Chennai police - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNYnM1a0ZUYnpuRFlEWWJEX3hQWmdqVXdfWmJtQWRGWFMyOHFCSndIXy0xQnl5VUMyd2ZWTkpCN3BRaTd5N1pFT0pOaXBKeDczd2JqcktDWFRoNUxWU29tMUxTb2U2NE1pRHRnZDRTNTV3QzM2NzlOa1czbGttLTVsRnoyeU8zWFFucUJHRmk1a2RuQmdFeVpfd1k2ZWZURTZZRENhRE15Mi1PUW9rQ0VXU3BoS1FEUFJla0dxS294WnF0bnMzRUV6M3R6NkdzdHhsRmfSAdgBQVVfeXFMTnFDR3RjVXpyNFp3WGtKYk1jaG9zRWtwcWVKWTlpMmFDU2tnQ1ZxUmVGcG1zbWsxSEJjWldGYnp3alRzTXd6LVV2b1VTdXdEejFtY0o5WFdFeEhHLURnV055cUlfRjlFOGtiYTJvX3RmYm5BLTh2X1F6VXNQdU5zLTFEeHNOc1VkTHMteDgteTctektyMW91Smd5M2l1Z0VSTGZPQWZQUWdxS3Vpa0l4VmoxSG10azBUWFhXSk5id0Z5UFFTOTBsUmlfemlWOXlydi1zRm1YT0No?oc=5,2025
2025-10-09,Chennai,SC overturns death sentence of Chennai man accused for rape and murder - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOTG5WajJ6ODNnaFNJNFpHbzI3VnVoMzVHOUtrTXJQMkFwQWVBRVVHYXV3SUpybHFPWWJfRmZ4Zi1GaU0tMkd5VHRmYjZTQnRvVkZxVjJpODZRdHBPQkZMWXBJX0xLb1czaUxtMFAwbXdUZFZlU2Y3MHA5ajVrS3l6QmM5RktGMFpLM1JieHNIVjVINFlSSnlRcWl1UFZWRzFPeWhpaXgzLTlwOTVuZlIwcktzZjFBQlAxWkFJOUU0SU1hVVdsS3V5ONIBzwFBVV95cUxPYUhhUFZrN1haZ3RpNGZxRmx1bVZwTnVmOXZxRFRxU1FZOGRsOGxPaVlVZEx0MlBVLWdXNHdzdjc1OWYtQ3RpRi1ZZFo5cGJlNGtaQWNnMUEwWi1GWU5rWDF1V1d3b0xyUi1pSUotVnc5Ni1KOUJqZ1Q5Uk9lTXFmekxVaVVIM0taUVFxOUxGcndkeGFJMVVlLU1KQTBuekZjTUNQb0RvcHZTcDhlZE5VTUo3MUVsa3VSR0xGU1lCajVkeFZhUmNKczhIekVzY3M?oc=5,2025
2025-03-05,Chennai,Chennai murder accused absconding for 34 years nabbed - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMirwFBVV95cUxOM21kRzFTZmc5dEFVZHB5NXJlQ09MZjNQTERkclVNN24xOXhYc0xjRmRWN1l6NU9heGVHQldHcGtBOEhraFRTWUYwNFdyendzR3VZZk5xQ3dCTmVDMEIyT3U5cGRaTWZVZ3JCX0djeGVIT3VlQzc5RGhocUt6Z05YdnVDVnMyRHRlOEl6Mm9GRndWTTYzb1RfaXdoUEhKUnkzcDZxOUJ1eHVaX0lGLVVZ0gG2AUFVX3lxTFBjUFlia0V2Wi1CV0h0QXM3NDlndy10ZmlvU0E2QlduSnBGUHpNWXh1T0tBVG12UDViUDlsZ1AyZ2x1U3VRV1VqVUxEVFhidnlTS1NHWmxsODRUZURGZXRPeTY1dFZMQlgxTDlSU2pWUG5LLU84NmtxelIxc3JLVkVoWUtpVUtFbnFMNTF6amo1SWo5SUNZeXVLYVIycVoxeE5aQ2paWXQzNFJaM3h2a2xocXR2Rkdn?oc=5,2025
